,carat,cut,color,clarity,depth,table,price,x,y,z
27315,1.51,Ideal,G,VS1,61.1,57.0,14542,7.38,7.41,4.52
27316,1.02,Ideal,H,VS2,62.0,55.0,5683,6.47,6.44,4.0
27317,1.37,Premium,J,VS1,60.0,62.0,5370,7.24,7.21,4.33
27318,1.04,Premium,E,VVS1,62.5,59.0,10539,6.46,6.41,4.02
27319,1.02,Very Good,H,VS2,62.4,57.0,5565,6.35,6.4,3.98
27320,0.31,Premium,D,SI1,61.2,60.0,732,4.41,4.35,2.68
27321,0.3,Very Good,G,IF,62.8,57.0,895,4.27,4.3,2.69
27322,0.44,Ideal,E,VS2,61.9,55.0,1003,4.86,4.89,3.02
27323,1.04,Ideal,G,VS1,61.7,56.0,7951,6.47,6.52,4.01
27324,1.02,Ideal,F,VS1,62.0,57.0,8637,6.49,6.44,4.01
27325,0.71,Very Good,F,VS1,62.6,55.0,2893,5.66,5.71,3.56
27326,1.01,Ideal,G,SI2,62.1,57.0,4350,6.48,6.44,4.01
27327,0.52,Very Good,H,VS1,62.2,55.0,1659,5.15,5.18,3.21
27328,1.28,Ideal,G,VS1,62.1,57.0,10126,6.91,6.94,4.3
27329,0.41,Ideal,H,SI1,62.4,56.0,876,4.78,4.74,2.97
27330,1.01,Good,F,SI2,62.7,61.0,3886,6.28,6.38,3.97
27331,1.01,Premium,F,SI1,58.5,60.0,4989,6.6,6.57,3.85
27332,0.7,Ideal,G,SI1,61.1,55.0,2335,5.72,5.76,3.51
27333,0.36,Ideal,G,VVS2,61.8,54.0,794,4.59,4.61,2.84
27334,1.02,Good,D,VS1,64.6,58.0,6797,6.22,6.28,4.04
27335,0.33,Very Good,H,VS2,61.4,58.0,521,4.44,4.49,2.74
27336,0.31,Ideal,G,VVS1,60.7,57.0,816,4.37,4.4,2.66
27337,1.64,Premium,G,VS2,62.4,58.0,14201,7.49,7.52,4.68
27338,0.3,Ideal,F,IF,61.7,57.0,886,4.28,4.31,2.65
27339,1.21,Good,E,SI1,63.6,58.0,6861,6.65,6.77,4.27
27340,1.06,Very Good,E,VVS2,61.8,58.0,9997,6.52,6.56,4.04
27341,2.0,Fair,I,SI2,65.2,59.0,10483,7.74,7.69,5.03
27342,0.5,Ideal,I,VS2,61.6,54.0,1220,5.11,5.14,3.16
27343,0.47,Premium,J,SI2,61.9,59.0,867,4.99,4.96,3.08
27344,0.52,Ideal,G,IF,61.7,56.0,2267,5.15,5.19,3.19
27345,0.38,Very Good,E,VS2,59.2,60.0,866,4.73,4.77,2.81
27346,1.06,Fair,G,SI2,65.3,62.0,3633,6.33,6.25,4.11
27347,0.31,Ideal,F,SI1,62.0,54.0,628,4.36,4.38,2.71
27348,0.52,Ideal,E,VS1,62.5,56.0,1668,5.11,5.16,3.21
27349,1.01,Very Good,H,SI1,63.5,62.0,4513,6.36,6.24,4.0
27350,0.33,Premium,E,VS1,61.5,59.0,781,4.42,4.46,2.73
27351,0.57,Very Good,F,SI2,60.1,56.0,1235,5.4,5.42,3.25
27352,0.31,Very Good,E,VVS2,61.4,60.0,816,4.34,4.36,2.67
27353,0.57,Premium,H,VS1,61.7,58.0,1613,5.33,5.3,3.28
27354,0.41,Ideal,F,SI1,61.8,56.0,711,4.75,4.79,2.95
27355,0.42,Premium,F,VS1,61.9,55.0,1103,4.82,4.78,2.97
27356,0.53,Very Good,F,SI1,60.9,56.0,1291,5.21,5.23,3.18
27357,0.38,Ideal,G,VVS1,61.7,55.0,993,4.67,4.7,2.89
27358,0.45,Fair,F,VS2,67.0,56.0,923,4.77,4.7,3.17
27359,1.5,Premium,D,SI2,62.6,59.0,8108,7.2,7.23,4.52
27360,0.31,Ideal,G,VVS2,60.9,56.0,687,4.4,4.43,2.69
27361,0.52,Ideal,E,SI1,62.4,58.0,1656,5.16,5.13,3.21
27362,0.31,Ideal,E,VS2,61.0,56.0,680,4.34,4.38,2.66
27363,0.94,Very Good,F,SI2,62.6,57.0,3938,6.25,6.27,3.92
27364,1.0,Fair,F,SI1,56.5,60.0,4679,6.62,6.66,3.75
27365,0.7,Premium,E,VS2,62.6,56.0,2822,5.71,5.66,3.56
27366,1.1,Ideal,I,VS2,62.0,56.0,4897,6.67,6.62,4.12
27367,1.01,Very Good,I,VS2,61.9,61.0,4626,6.36,6.41,3.95
27368,0.35,Ideal,D,VS2,60.6,57.0,964,4.63,4.58,2.79
27369,0.54,Very Good,F,VS1,61.6,59.0,1600,5.26,5.2,3.22
27370,0.32,Good,H,VVS2,63.4,56.0,645,4.34,4.37,2.76
27371,1.46,Ideal,E,SI2,62.3,55.0,8421,7.29,7.25,4.53
27372,1.5,Good,J,VS2,59.6,60.0,7368,7.31,7.38,4.38
27373,0.41,Ideal,I,VVS2,62.3,56.0,1061,4.77,4.73,2.96
27374,1.33,Ideal,G,VVS2,62.6,57.0,12209,7.04,6.99,4.39
27375,0.31,Good,E,SI1,63.4,55.0,544,4.32,4.33,2.74
27376,1.06,Ideal,D,VVS2,62.0,57.0,11837,6.52,6.54,4.05
27377,0.41,Ideal,E,VVS1,61.1,56.0,1608,4.8,4.82,2.94
27378,0.79,Premium,H,VS1,60.0,60.0,2862,6.07,5.99,3.64
27379,0.5,Good,G,SI1,62.5,64.0,1197,4.93,4.99,3.1
27380,0.34,Very Good,D,SI1,62.0,59.0,626,4.42,4.48,2.76
27381,0.3,Ideal,E,VVS2,61.8,56.0,1013,4.35,4.33,2.68
27382,0.33,Ideal,F,IF,60.8,55.0,1240,4.49,4.53,2.74
27383,1.21,Fair,I,I1,65.0,58.0,2396,6.65,6.59,4.3
27384,0.3,Ideal,G,VVS1,61.5,55.0,764,4.33,4.35,2.67
27385,1.83,Ideal,E,SI2,62.8,56.0,13254,7.82,7.76,4.89
27386,0.4,Good,G,VS1,59.6,61.0,820,4.8,4.86,2.88
27387,0.25,Very Good,D,VVS2,61.3,59.0,575,4.07,4.12,2.51
27388,1.55,Very Good,E,I1,61.6,58.0,5974,7.42,7.52,4.6
27389,0.51,Premium,H,SI1,60.4,58.0,1195,5.21,5.19,3.14
27390,0.71,Ideal,I,VVS1,62.3,56.0,2606,5.7,5.73,3.56
27391,0.97,Very Good,H,SI1,62.8,55.0,4404,6.25,6.3,3.94
27392,0.31,Very Good,G,VS1,60.8,61.0,625,4.33,4.35,2.64
27393,1.02,Premium,F,VVS2,60.9,59.0,8774,6.56,6.44,3.96
27394,1.01,Good,D,VS2,64.2,60.0,6176,6.35,6.32,4.07
27395,1.02,Very Good,H,SI2,59.7,58.0,4303,6.53,6.57,3.91
27396,0.32,Premium,F,VS2,59.7,59.0,828,4.44,4.41,2.64
27397,0.68,Very Good,E,SI2,63.1,54.5,1821,5.61,5.64,3.55
27398,0.38,Ideal,G,SI1,61.5,55.0,695,4.66,4.68,2.87
27399,1.01,Very Good,F,VVS1,62.8,60.0,9667,6.4,6.34,4.0
27400,1.1,Premium,F,SI2,62.0,59.0,4928,6.62,6.6,4.1
27401,0.6,Ideal,E,VVS1,62.5,53.7,3082,5.35,5.43,3.38
27402,0.54,Very Good,D,SI1,60.3,61.0,1650,5.26,5.29,3.18
27403,0.76,Ideal,E,VVS1,62.2,55.0,5056,5.86,5.82,3.63
27404,0.31,Good,D,SI1,63.5,56.0,571,4.29,4.31,2.73
27405,2.01,Very Good,H,SI2,63.2,59.0,12229,8.04,8.0,5.07
27406,1.5,Premium,I,SI2,62.9,57.0,6132,7.28,7.26,4.57
27407,1.62,Very Good,F,VS2,63.2,56.0,14400,7.54,7.43,4.73
27408,0.41,Ideal,H,VVS1,61.5,55.0,1011,4.81,4.79,2.95
27409,0.75,Very Good,E,SI2,60.9,59.0,2383,5.83,5.9,3.57
27410,1.01,Good,E,VVS2,63.3,55.0,8976,6.36,6.41,4.04
27411,0.41,Premium,D,VVS1,62.2,58.0,1413,4.77,4.71,2.95
27412,0.66,Ideal,E,SI2,61.9,55.0,1560,5.61,5.64,3.48
27413,0.54,Premium,G,SI1,60.8,59.0,1356,5.27,5.23,3.19
27414,0.32,Ideal,F,VS2,62.4,55.0,645,4.41,4.43,2.76
27415,0.37,Ideal,G,VS2,61.4,56.0,671,4.63,4.65,2.85
27416,1.51,Very Good,F,SI1,63.0,61.0,11560,7.27,7.3,4.59
27417,0.51,Ideal,D,VVS2,61.3,57.0,2742,5.17,5.14,3.16
27418,1.0,Good,J,SI1,63.9,60.0,3679,6.26,6.19,3.98
27419,0.41,Ideal,G,VS2,62.7,56.0,827,4.71,4.76,2.97
27420,1.2,Premium,E,SI1,60.9,57.0,7274,6.86,6.8,4.16
27421,1.01,Good,F,SI2,58.3,60.0,4011,6.64,6.66,3.88
27422,1.28,Premium,H,SI2,61.9,56.0,5949,7.02,6.94,4.32
27423,0.81,Ideal,D,VS2,59.5,60.0,4315,6.08,6.15,3.64
27424,1.09,Good,H,SI1,63.2,57.0,4784,6.54,6.57,4.14
27425,0.91,Ideal,H,SI2,60.3,57.0,3423,6.27,6.31,3.79
27426,2.31,Premium,I,SI2,58.8,58.0,17000,8.7,8.64,5.1
27427,1.1,Ideal,G,VS2,60.9,56.0,6939,6.68,6.79,4.1
27428,1.35,Premium,I,SI2,59.8,59.0,5715,7.26,7.2,4.32
27429,1.29,Ideal,J,VVS1,61.2,56.0,6918,7.01,7.05,4.3
27430,1.21,Premium,H,SI2,62.6,61.0,5421,6.75,6.7,4.21
27431,0.49,Premium,F,SI1,60.5,60.0,1072,5.1,5.08,3.08
27432,0.31,Ideal,H,SI1,61.5,55.0,464,4.39,4.42,2.71
27433,0.56,Ideal,G,VVS2,60.7,56.0,2167,5.33,5.32,3.23
27434,0.32,Ideal,G,VVS1,61.1,53.0,842,4.4,4.44,2.7
27435,1.01,Premium,G,SI1,63.0,59.0,4338,6.32,6.27,3.96
27436,1.5,Premium,H,VS2,62.4,59.0,11092,7.29,7.32,4.56
27437,0.72,Very Good,G,SI2,60.6,57.0,2114,5.79,5.86,3.53
27438,1.41,Good,H,VS2,63.8,60.0,9254,7.12,7.04,4.52
27439,0.9,Premium,E,SI2,62.2,60.0,3662,6.15,6.19,3.84
27440,1.24,Ideal,G,VS1,60.1,58.0,9123,7.03,6.97,4.21
27441,0.9,Premium,G,VS2,62.8,60.0,4052,6.14,6.08,3.84
27442,0.7,Very Good,H,SI2,61.6,56.1,2306,5.72,5.77,3.53
27443,0.8,Very Good,I,SI1,61.9,56.0,2473,5.94,5.98,3.69
27444,0.37,Ideal,G,VS2,61.3,57.0,833,4.64,4.6,2.83
27445,0.31,Ideal,G,VVS1,61.5,54.0,789,4.36,4.39,2.69
27446,0.33,Very Good,G,VVS2,63.0,57.0,752,4.38,4.42,2.77
27447,0.52,Very Good,G,VS2,62.4,60.0,1423,5.14,5.18,3.22
27448,1.73,Very Good,I,VS1,62.2,59.0,12559,7.62,7.65,4.75
27449,0.8,Ideal,E,VS2,60.9,57.0,3930,6.01,6.05,3.67
27450,1.52,Premium,I,VVS2,61.6,58.0,10824,7.37,7.41,4.55
27451,0.38,Ideal,E,VS2,61.9,57.0,963,4.66,4.61,2.87
27452,1.02,Very Good,E,SI1,63.7,55.0,7277,6.29,6.4,4.04
27453,0.31,Premium,G,SI1,63.0,58.0,593,4.34,4.3,2.72
27454,1.01,Premium,G,VVS2,58.5,59.0,6670,6.66,6.6,3.88
27455,1.0,Good,F,SI1,60.1,65.0,4679,6.4,6.44,3.86
27456,0.32,Ideal,G,VS1,61.6,56.0,828,4.42,4.38,2.71
27457,0.74,Very Good,J,VS2,62.3,55.0,1978,5.79,5.83,3.62
27458,0.32,Ideal,F,VS2,61.5,55.0,660,4.4,4.44,2.72
27459,1.01,Fair,F,VS1,64.6,60.0,6366,6.26,6.16,4.01
27460,0.97,Very Good,I,SI2,63.4,58.0,2567,6.34,6.2,3.98
27461,1.09,Very Good,G,VVS2,59.8,61.0,7583,6.64,6.7,3.99
27462,0.52,Premium,E,VS2,62.5,60.0,1576,5.1,5.14,3.2
27463,0.34,Ideal,F,SI1,61.1,56.0,537,4.52,4.55,2.77
27464,1.02,Good,I,SI1,64.2,53.0,3998,6.3,6.26,4.03
27465,0.32,Good,G,VS2,56.7,64.0,603,4.52,4.55,2.57
27466,0.32,Ideal,F,VVS1,62.0,55.0,898,4.41,4.43,2.74
27467,0.31,Ideal,D,SI1,61.3,56.0,565,4.36,4.41,2.69
27468,0.34,Premium,E,SI1,59.3,58.0,596,4.55,4.59,2.71
27469,0.7,Good,H,VVS2,63.7,54.0,2477,5.72,5.62,3.61
27470,1.0,Good,D,SI2,64.3,53.0,3965,6.34,6.29,4.06
27471,0.33,Ideal,F,VVS1,61.8,55.0,1141,4.44,4.46,2.75
27472,0.41,Very Good,H,VS2,63.4,58.0,943,4.77,4.66,2.99
27473,0.46,Ideal,J,VVS1,61.8,56.0,953,4.93,4.97,3.06
27474,1.13,Ideal,H,I1,61.1,56.0,3603,6.71,6.77,4.12
27475,1.1,Premium,E,VVS2,60.1,58.0,10387,6.69,6.76,4.04
27476,0.71,Ideal,E,SI1,60.5,56.0,3527,5.81,5.84,3.53
27477,0.42,Ideal,H,VS1,61.4,56.0,1087,4.85,4.82,2.97
27478,1.51,Good,E,SI1,62.8,59.0,11487,7.16,7.2,4.51
27479,0.42,Ideal,E,VS1,61.6,57.0,1105,4.8,4.84,2.97
27480,0.3,Good,G,VVS2,63.5,54.0,684,4.25,4.26,2.7
27481,1.27,Ideal,G,VVS1,61.7,56.0,10805,6.9,7.03,4.3
27482,0.57,Premium,J,VS2,60.2,62.0,1176,5.4,5.33,3.23
27483,0.71,Very Good,I,VS2,62.8,59.0,2185,5.64,5.67,3.55
27484,0.72,Premium,D,SI1,63.0,57.0,2567,5.74,5.69,3.6
27485,0.33,Ideal,E,VVS1,61.9,54.0,945,4.45,4.47,2.76
27486,0.3,Premium,J,VS1,62.7,59.0,506,4.28,4.24,2.67
27487,0.74,Ideal,D,VS2,61.4,58.0,3668,5.8,5.83,3.57
27488,0.34,Ideal,G,VS2,61.7,56.0,596,4.48,4.53,2.78
27489,0.7,Ideal,I,VS2,62.5,56.0,2232,5.66,5.7,3.55
27490,0.34,Very Good,E,SI2,62.5,59.0,477,4.43,4.46,2.78
27491,0.64,Very Good,I,SI1,63.0,57.0,1390,5.47,5.52,3.46
27492,0.36,Premium,H,VVS2,60.6,58.0,726,4.58,4.6,2.78
27493,0.73,Premium,I,VS2,59.7,59.0,2365,5.94,5.81,3.51
27494,0.47,Very Good,F,VVS2,62.1,56.0,1616,4.96,4.99,3.09
27495,0.3,Ideal,G,VS2,61.3,56.0,526,4.28,4.33,2.64
27496,0.53,Ideal,D,SI1,61.6,56.0,1621,5.2,5.23,3.21
27497,1.1,Ideal,F,VVS2,61.2,56.0,9817,6.68,6.65,4.08
27498,0.3,Premium,E,VVS2,61.9,59.0,1013,4.32,4.27,2.66
27499,0.31,Ideal,H,VVS1,62.0,55.0,671,4.34,4.37,2.7
27500,0.9,Good,I,VS1,62.8,59.0,3447,6.11,6.18,3.86
27501,1.7,Ideal,F,VS2,62.3,56.0,17892,7.61,7.65,4.75
27502,0.3,Very Good,G,VVS2,63.1,56.0,878,4.23,4.2,2.66
27503,0.73,Ideal,J,VS2,62.0,56.0,2258,5.76,5.79,3.58
27504,0.9,Very Good,G,VS2,63.5,62.0,4081,6.07,6.11,3.87
27505,1.04,Ideal,F,VS2,62.0,55.0,7459,6.47,6.52,4.03
27506,1.04,Premium,E,SI2,59.2,58.0,4484,6.64,6.7,3.95
27507,0.58,Ideal,I,VVS1,62.1,56.0,1680,5.32,5.34,3.31
27508,0.83,Very Good,I,VS2,61.6,58.0,2865,6.05,6.07,3.73
27509,0.74,Premium,F,VS2,62.3,58.0,2560,5.77,5.72,3.58
27510,1.5,Good,H,SI2,64.0,61.0,5208,7.18,7.14,4.58
27511,0.32,Very Good,I,SI1,62.9,58.0,432,4.33,4.35,2.73
27512,1.06,Ideal,H,SI1,62.7,57.0,4120,6.48,6.53,4.08
27513,0.31,Premium,G,SI1,62.1,58.0,593,4.36,4.33,2.7
27514,1.52,Premium,F,VS1,61.0,58.0,15522,7.42,7.39,4.52
27515,0.5,Premium,G,SI1,62.2,60.0,1286,5.07,5.03,3.14
27516,0.34,Very Good,G,SI1,61.5,56.0,507,4.45,4.52,2.76
27517,0.51,Very Good,G,VS2,62.4,62.0,1438,5.07,5.09,3.17
27518,0.94,Very Good,G,VVS1,63.3,57.0,6088,6.21,6.14,3.91
27519,0.72,Ideal,I,VS1,61.0,57.0,2048,5.76,5.83,3.56
27520,1.64,Very Good,G,SI2,60.9,57.0,8794,7.57,7.61,4.62
27521,0.3,Ideal,F,VS1,61.6,54.7,652,4.33,4.34,2.67
27522,0.73,Ideal,G,VS2,61.7,56.0,3154,5.79,5.81,3.58
27523,0.71,Ideal,H,IF,61.2,56.0,3146,5.74,5.79,3.53
27524,0.32,Ideal,G,VVS2,62.2,55.0,730,4.41,4.43,2.75
27525,0.32,Ideal,G,SI2,61.3,56.0,407,4.44,4.47,2.73
27526,0.9,Premium,E,VS1,59.4,59.0,5535,6.28,6.31,3.74
27527,1.59,Premium,G,SI1,62.2,58.0,9707,7.51,7.45,4.65
27528,1.2,Premium,H,SI1,62.4,59.0,5899,6.73,6.7,4.19
27529,1.03,Very Good,F,IF,62.8,57.0,10032,6.4,6.47,4.04
27530,1.52,Premium,D,VS1,61.0,59.0,17723,7.48,7.53,4.5
27531,0.32,Ideal,F,VVS1,60.4,57.0,854,4.41,4.43,2.67
27532,1.01,Ideal,H,SI1,61.8,54.0,5158,6.48,6.44,3.99
27533,0.72,Very Good,F,VS1,62.1,59.0,3059,5.69,5.74,3.55
27534,0.41,Ideal,D,SI1,60.8,57.0,791,4.8,4.84,2.93
27535,0.25,Very Good,F,IF,61.5,56.0,560,4.04,4.06,2.48
27536,1.2,Very Good,D,SI1,62.4,58.0,7646,6.75,6.78,4.23
27537,1.0,Very Good,D,SI2,60.8,63.0,3965,6.41,6.36,3.88
27538,1.02,Premium,F,SI2,61.1,59.0,4459,6.41,6.45,3.93
27539,0.36,Ideal,D,VS2,60.6,57.0,1094,4.61,4.57,2.78
27540,0.31,Premium,E,VS2,60.6,59.0,872,4.39,4.36,2.65
27541,1.03,Ideal,H,VS2,62.3,56.0,5364,6.46,6.44,4.02
27542,1.51,Ideal,J,VS1,61.9,56.0,8524,7.41,7.35,4.57
27543,0.56,Ideal,D,VS1,61.7,56.0,2026,5.33,5.3,3.28
27544,0.52,Ideal,I,VS2,61.8,54.0,1152,5.16,5.2,3.2
27545,0.58,Very Good,F,VS1,62.4,55.0,2046,5.33,5.34,3.33
27546,1.24,Premium,E,SI2,60.8,57.0,4278,6.98,6.94,4.23
27547,1.11,Premium,F,VVS2,59.2,59.0,9377,6.79,6.82,4.03
27548,0.4,Premium,G,SI1,59.3,59.0,900,4.82,4.8,2.85
27549,0.52,Premium,D,VS2,61.8,58.0,1774,5.15,5.2,3.2
27550,2.54,Very Good,I,SI2,62.4,60.0,17996,8.58,8.73,5.4
27551,1.22,Ideal,J,SI1,62.3,55.0,5192,6.91,6.83,4.28
27552,0.52,Very Good,E,VS2,60.9,57.0,1689,5.17,5.2,3.16
27553,0.51,Ideal,G,VS1,62.5,57.0,1781,5.14,5.07,3.19
27554,1.5,Premium,I,SI1,61.2,61.0,8736,7.34,7.3,4.48
27555,0.51,Good,G,VVS2,63.7,54.0,1800,5.08,5.1,3.24
27556,1.38,Ideal,G,VS1,62.2,54.0,11527,7.18,7.14,4.45
27557,0.51,Good,D,SI2,63.8,56.0,1180,5.07,5.09,3.24
27558,0.61,Good,I,VS2,63.4,55.0,1303,5.42,5.46,3.45
27559,1.11,Very Good,J,SI1,62.4,57.7,4316,6.57,6.64,4.12
27560,1.11,Very Good,H,VS2,62.4,58.0,5450,6.57,6.69,4.14
27561,0.31,Ideal,G,VS2,62.2,56.0,544,4.31,4.34,2.69
27562,1.01,Ideal,D,VVS1,62.5,55.0,11661,6.39,6.44,4.01
27563,2.0,Premium,F,SI1,62.6,59.0,18493,8.1,8.04,5.05
27564,1.11,Ideal,G,VS2,61.4,56.0,7443,6.65,6.7,4.1
27565,0.34,Very Good,H,VVS1,62.9,57.0,775,4.44,4.47,2.8
27566,0.31,Ideal,D,VS2,62.2,55.0,734,4.31,4.34,2.69
27567,1.17,Ideal,G,VVS2,61.6,56.0,9630,6.77,6.83,4.18
27568,0.72,Ideal,I,VS1,62.3,55.0,2265,5.79,5.69,3.58
27569,0.32,Ideal,I,VVS1,61.4,56.0,575,4.42,4.44,2.72
27570,0.81,Ideal,E,SI2,62.1,55.0,3101,5.94,5.98,3.7
27571,0.54,Ideal,D,VS2,61.8,57.0,1892,5.22,5.26,3.24
27572,0.42,Very Good,G,VS2,60.1,61.0,847,4.79,4.86,2.9
27573,1.04,Good,G,VS2,61.4,65.0,5535,6.53,6.47,3.99
27574,1.01,Premium,G,SI1,59.2,59.0,4338,6.58,6.52,3.88
27575,0.61,Good,I,VS2,63.7,60.0,1239,5.34,5.28,3.38
27576,1.05,Ideal,G,VS2,61.7,57.0,7028,6.56,6.53,4.04
27577,1.58,Good,H,SI1,63.1,58.0,9774,7.33,7.38,4.64
27578,0.77,Very Good,I,SI2,60.8,56.0,2159,5.89,5.92,3.59
27579,0.51,Good,E,VS2,63.8,57.0,1662,5.07,5.05,3.23
27580,0.31,Ideal,H,VS1,62.2,57.0,698,4.37,4.34,2.71
27581,1.25,Premium,H,VS2,60.4,59.0,7246,6.92,6.96,4.19
27582,1.01,Very Good,F,VVS1,62.8,58.0,9243,6.35,6.39,4.0
27583,0.33,Ideal,E,VVS1,61.5,57.0,1052,4.47,4.44,2.74
27584,1.33,Premium,H,SI2,61.9,58.0,5214,7.07,7.01,4.36
27585,1.02,Very Good,G,SI1,60.8,60.0,4766,6.5,6.55,3.97
27586,0.53,Very Good,G,SI1,63.4,54.0,1161,5.09,5.13,3.24
27587,2.01,Premium,H,SI1,58.5,58.0,16956,8.3,8.25,4.84
27588,0.9,Very Good,E,SI2,61.6,58.0,3715,6.18,6.23,3.82
27589,0.52,Very Good,G,SI2,63.0,55.0,1049,5.12,5.14,3.23
27590,1.02,Ideal,F,VVS1,62.4,56.0,9645,6.44,6.42,4.01
27591,0.83,Premium,F,SI2,61.4,59.0,2840,6.08,6.04,3.72
27592,0.31,Premium,F,VS2,61.3,59.0,802,4.34,4.31,2.65
27593,0.7,Premium,E,SI1,59.1,62.0,2592,5.8,5.74,3.41
27594,0.71,Ideal,G,SI1,61.4,57.0,2386,5.76,5.71,3.52
27595,0.6,Ideal,E,VS2,62.0,56.0,2112,5.4,5.43,3.36
27596,0.33,Ideal,G,VVS2,61.7,56.0,965,4.46,4.42,2.74
27597,0.3,Ideal,G,SI1,60.6,57.0,487,4.34,4.37,2.63
27598,0.75,Very Good,E,SI1,62.3,58.0,2923,5.78,5.81,3.61
27599,0.3,Premium,E,VS2,59.9,59.0,658,4.33,4.38,2.61
27600,0.38,Ideal,F,VS1,62.8,56.0,998,4.64,4.59,2.9
27601,0.53,Good,H,SI1,63.7,55.0,1132,5.12,5.15,3.27
27602,0.27,Ideal,F,VVS1,62.5,56.0,760,4.1,4.14,2.57
27603,1.01,Premium,F,SI2,62.2,59.0,4416,6.41,6.45,4.0
27604,1.5,Ideal,I,SI1,59.4,60.0,8555,7.54,7.5,4.47
27605,0.54,Premium,D,VS2,61.7,55.0,1913,5.26,5.21,3.23
27606,0.3,Very Good,F,VVS1,62.6,56.0,814,4.27,4.29,2.68
27607,1.53,Premium,G,SI1,61.7,59.0,9572,7.31,7.4,4.54
27608,0.8,Ideal,H,IF,62.4,54.0,3972,5.93,5.99,3.72
27609,0.53,Ideal,E,VS2,62.0,56.0,1956,5.29,5.2,3.25
27610,0.5,Ideal,H,IF,61.0,56.0,1923,5.15,5.17,3.15
27611,0.36,Very Good,H,VS2,60.0,62.0,568,4.58,4.62,2.76
27612,1.05,Very Good,H,VS1,63.4,57.0,4969,6.48,6.45,4.1
27613,1.01,Ideal,H,SI1,61.2,57.0,5387,6.42,6.47,3.95
27614,0.35,Very Good,G,VVS1,61.8,57.0,859,4.5,4.53,2.79
27615,0.32,Premium,G,VS2,60.7,58.0,720,4.42,4.38,2.67
27616,0.4,Premium,G,VVS2,61.7,59.0,982,4.73,4.76,2.93
27617,1.26,Premium,F,SI1,62.3,58.0,6915,6.89,6.84,4.28
27618,1.01,Premium,G,SI2,61.8,58.0,4038,6.39,6.36,3.94
27619,1.29,Ideal,G,VVS2,62.4,57.0,10614,6.94,6.97,4.34
27620,0.54,Ideal,E,VS1,61.0,56.0,2041,5.35,5.24,3.23
27621,0.33,Premium,H,VS2,60.4,60.0,668,4.52,4.48,2.72
27622,0.5,Ideal,E,VS1,62.2,57.0,1724,5.13,5.1,3.18
27623,0.5,Good,J,VS2,63.2,60.0,965,5.01,5.06,3.18
27624,0.61,Ideal,E,I1,63.4,57.0,1255,5.43,5.37,3.42
27625,1.0,Good,H,SI1,61.5,64.0,4568,6.38,6.41,3.93
27626,0.38,Premium,E,VS2,61.8,58.0,1112,4.64,4.61,2.86
27627,0.41,Ideal,E,VS1,62.1,55.0,1079,4.77,4.8,2.97
27628,1.5,Fair,E,SI2,64.8,55.0,6922,7.26,7.15,4.67
27629,0.55,Ideal,E,VVS2,61.1,57.0,2664,5.3,5.33,3.24
27630,1.04,Very Good,D,VS2,61.2,56.0,7653,6.53,6.58,4.02
27631,0.41,Ideal,F,VS1,62.0,56.0,1007,4.77,4.81,2.97
27632,1.0,Fair,G,SI2,67.8,61.0,2856,5.96,5.9,4.02
27633,1.06,Premium,D,SI2,62.5,56.0,5393,6.61,6.47,4.09
27634,1.52,Ideal,G,VVS1,61.4,57.0,16343,7.38,7.4,4.54
27635,0.7,Very Good,F,SI1,61.1,59.0,2264,5.68,5.78,3.5
27636,0.73,Very Good,F,VS2,62.5,57.0,2855,5.7,5.75,3.58
27637,0.73,Premium,D,SI1,61.7,55.0,2821,5.84,5.82,3.6
27638,0.51,Premium,D,VS2,61.1,59.0,1882,5.16,5.12,3.14
27639,0.31,Ideal,D,SI1,62.3,56.0,548,4.32,4.35,2.7
27640,0.9,Very Good,H,SI2,62.8,57.0,3160,6.15,6.2,3.88
27641,0.33,Ideal,I,VS2,61.4,56.0,480,4.45,4.48,2.74
27642,0.52,Very Good,G,VS2,63.7,56.0,1446,5.08,5.13,3.25
27643,0.9,Ideal,D,SI1,61.3,58.0,4661,6.16,6.21,3.79
27644,0.33,Premium,H,VS1,59.5,59.0,743,4.53,4.48,2.68
27645,0.38,Ideal,D,VVS1,60.7,57.0,1270,4.69,4.74,2.86
27646,0.32,Ideal,G,IF,62.9,55.0,1020,4.41,4.37,2.76
27647,0.3,Premium,H,IF,60.4,60.0,1013,4.34,4.3,2.61
27648,1.77,Premium,J,SI2,62.0,55.0,8840,7.84,7.72,4.82
27649,1.01,Premium,J,SI2,58.3,62.0,2683,6.49,6.43,3.77
27650,1.13,Very Good,E,SI2,60.3,58.0,5052,6.78,6.86,4.11
27651,0.38,Ideal,G,SI1,62.0,55.0,969,4.67,4.64,2.89
27652,0.42,Ideal,G,IF,60.4,55.0,1400,4.85,4.86,2.93
27653,0.52,Very Good,G,SI1,59.6,62.0,1244,5.18,5.23,3.1
27654,0.36,Premium,F,VS1,61.3,57.0,1013,4.58,4.56,2.8
27655,0.54,Very Good,G,SI1,63.2,56.0,1389,5.19,5.16,3.27
27656,0.31,Very Good,H,VS2,61.9,58.0,489,4.37,4.39,2.71
27657,0.3,Ideal,G,IF,62.1,54.0,863,4.3,4.33,2.68
27658,0.43,Ideal,I,VVS1,61.1,57.0,916,4.86,4.9,2.98
27659,0.7,Good,F,SI1,63.7,58.0,2242,5.62,5.65,3.59
