,carat,cut,color,clarity,depth,table,price,x,y,z
353,1.25,Ideal,I,SI2,62.0,57.0,5355,6.92,6.85,4.27
354,0.5,Very Good,I,SI1,62.8,60.0,1054,5.04,5.08,3.18
355,0.3,Premium,I,SI1,61.9,61.0,506,4.29,4.27,2.65
356,0.31,Ideal,D,SI1,62.9,56.0,732,4.34,4.31,2.72
357,1.5,Ideal,D,VS2,62.8,53.5,15996,7.27,7.33,4.58
358,0.36,Very Good,G,SI2,61.9,56.0,473,4.55,4.59,2.83
359,1.7,Ideal,J,VS1,60.9,58.0,10589,7.73,7.68,4.69
360,0.7,Ideal,J,SI1,62.1,54.0,1815,5.72,5.74,3.56
361,0.31,Ideal,F,VVS1,62.0,54.0,840,4.37,4.41,2.72
362,0.71,Very Good,F,SI1,62.1,59.0,2346,5.64,5.73,3.53
363,1.01,Very Good,F,SI2,62.3,59.0,4384,6.31,6.37,3.95
364,1.42,Ideal,I,SI1,61.9,57.0,7157,7.23,7.15,4.45
365,0.4,Ideal,E,VS1,62.5,55.0,947,4.67,4.71,2.93
366,0.36,Ideal,E,VVS2,61.0,55.0,1131,4.6,4.62,2.81
367,0.27,Very Good,H,VVS2,62.5,55.0,504,4.12,4.16,2.59
368,1.71,Premium,H,VS2,62.5,58.0,13376,7.64,7.52,4.74
369,0.54,Very Good,I,IF,58.8,61.0,1708,5.29,5.35,3.13
370,1.2,Ideal,H,I1,58.6,57.0,3763,7.01,6.96,4.09
371,0.4,Very Good,G,VVS1,60.7,55.0,1066,4.81,4.84,2.93
372,1.04,Very Good,H,SI2,62.9,57.0,4435,6.39,6.45,4.04
373,0.56,Ideal,D,SI1,61.2,57.0,1664,5.37,5.35,3.28
374,1.23,Premium,G,SI1,61.2,59.0,6888,6.88,6.81,4.19
375,0.4,Ideal,G,VS1,62.3,57.0,819,4.68,4.73,2.93
376,0.4,Ideal,G,VVS2,62.4,56.0,982,4.64,4.68,2.91
377,1.06,Ideal,E,SI1,61.8,56.0,6114,6.59,6.52,4.05
378,0.7,Ideal,H,SI2,61.6,56.0,2202,5.69,5.71,3.51
379,0.92,Fair,F,SI1,66.0,57.0,3323,6.04,5.99,3.97
380,0.33,Ideal,D,VS2,62.5,56.0,781,4.43,4.46,2.78
381,0.7,Ideal,H,VVS2,61.8,55.0,3325,5.69,5.74,3.53
382,1.69,Ideal,I,VS2,60.5,56.0,13645,7.74,7.77,4.69
383,0.71,Premium,H,VS1,62.4,58.0,2572,5.73,5.68,3.56
384,0.59,Ideal,G,VS1,62.1,55.0,1916,5.35,5.4,3.34
385,1.17,Ideal,J,VS2,62.1,56.0,4619,6.8,6.75,4.21
386,0.32,Ideal,E,SI2,62.0,55.0,449,4.36,4.41,2.72
387,2.07,Ideal,F,SI2,60.5,57.0,13373,8.28,8.21,4.99
388,0.32,Very Good,G,VVS1,61.2,59.0,876,4.41,4.45,2.71
389,0.72,Ideal,G,SI2,61.8,57.0,1866,5.73,5.69,3.53
390,1.54,Premium,I,VS2,59.8,59.0,9659,7.61,7.53,4.53
391,0.53,Ideal,E,VS2,61.4,56.0,1721,5.21,5.24,3.21
392,0.31,Very Good,G,VVS2,60.0,62.0,707,4.4,4.44,2.65
393,1.7,Good,G,SI1,58.2,64.0,11180,7.89,7.85,4.58
394,0.46,Very Good,G,VVS1,61.7,60.0,1413,4.94,4.98,3.06
395,0.41,Ideal,F,VS1,62.5,57.0,1076,4.76,4.75,2.97
396,1.31,Good,G,SI2,63.8,56.0,4864,7.03,6.89,4.44
397,1.07,Ideal,J,VS2,61.6,56.0,4686,6.59,6.55,4.04
398,1.05,Ideal,J,VS1,60.6,56.0,3528,6.59,6.55,3.98
399,1.15,Very Good,G,VVS2,63.2,58.0,9068,6.68,6.61,4.2
400,0.32,Ideal,G,VS2,61.4,55.0,720,4.46,4.4,2.72
401,0.34,Very Good,G,VS2,62.9,55.0,596,4.45,4.52,2.82
402,0.31,Very Good,G,SI2,63.0,57.0,408,4.32,4.35,2.73
403,0.92,Premium,E,SI1,62.2,58.0,4562,6.18,6.23,3.86
404,0.38,Premium,E,VS1,60.7,59.0,1069,4.7,4.65,2.84
405,1.72,Premium,H,SI2,59.8,59.0,10749,7.77,7.74,4.64
406,0.52,Ideal,G,VS1,62.3,55.0,1815,5.16,5.14,3.21
407,0.54,Ideal,I,VVS1,62.7,57.0,1681,5.22,5.14,3.25
408,1.51,Premium,G,SI2,62.4,57.0,7695,7.35,7.29,4.57
409,0.35,Ideal,D,SI1,62.7,56.0,644,4.49,4.51,2.82
410,0.24,Very Good,F,VS1,63.0,59.0,419,3.93,3.97,2.49
411,0.72,Premium,I,SI1,62.0,52.0,1922,5.71,5.67,3.53
412,1.74,Ideal,H,SI1,61.9,55.0,12720,7.74,7.71,4.78
413,0.71,Very Good,H,IF,60.2,61.0,3444,5.76,5.8,3.48
414,0.81,Very Good,J,SI1,63.1,59.0,2482,5.88,5.91,3.72
415,0.32,Ideal,G,VVS1,61.2,55.0,814,4.41,4.44,2.71
416,1.12,Ideal,G,VS1,61.1,56.0,8080,6.7,6.73,4.1
417,1.5,Very Good,H,SI2,62.0,63.0,7291,7.28,7.24,4.5
418,0.25,Premium,F,VVS1,60.7,59.0,740,4.1,4.07,2.48
419,0.33,Good,F,VS2,59.5,61.0,643,4.49,4.54,2.68
420,0.4,Very Good,I,VS2,61.4,57.6,655,4.73,4.78,2.92
421,1.51,Premium,E,SI2,63.0,55.0,9302,7.34,7.3,4.61
422,0.3,Ideal,H,VVS1,61.3,57.0,665,4.32,4.36,2.66
423,0.31,Ideal,H,VVS2,61.1,56.0,625,4.33,4.37,2.66
424,0.33,Ideal,G,IF,61.5,56.0,992,4.46,4.48,2.75
425,0.56,Premium,D,SI1,61.4,58.0,1723,5.29,5.33,3.26
426,1.01,Good,G,SI1,60.7,59.0,4672,6.35,6.4,3.87
427,0.35,Ideal,G,VS2,61.0,57.0,633,4.54,4.57,2.78
428,0.31,Very Good,G,SI1,62.4,55.0,462,4.31,4.34,2.7
429,0.61,Premium,D,SI1,61.6,58.0,1614,5.37,5.34,3.3
430,1.07,Ideal,I,VVS1,62.3,57.0,6685,6.56,6.6,4.1
431,2.25,Premium,H,SI1,61.5,61.0,17233,8.47,8.41,5.19
432,0.28,Premium,E,VVS2,58.7,60.0,780,4.34,4.31,2.54
433,0.37,Premium,H,SI1,60.4,59.0,666,4.63,4.58,2.78
434,0.35,Premium,G,IF,59.1,59.0,1116,4.62,4.59,2.72
435,1.01,Good,G,VS1,63.7,57.0,6499,6.32,6.37,4.04
436,0.75,Ideal,D,SI2,60.3,57.0,2726,5.85,5.89,3.54
437,0.51,Premium,F,VS2,62.3,60.0,1574,5.1,5.07,3.17
438,1.3,Ideal,F,SI2,62.2,56.0,6559,7.0,6.96,4.34
439,1.01,Premium,F,SI2,60.2,61.0,3563,6.49,6.43,3.89
440,0.26,Premium,H,VVS1,59.8,59.0,468,4.12,4.17,2.48
441,0.29,Very Good,E,VS1,61.7,58.0,504,4.23,4.29,2.63
442,0.24,Very Good,H,VVS2,60.7,58.0,432,4.04,4.07,2.46
443,1.33,Good,G,VS1,62.8,60.0,10096,6.87,6.92,4.33
444,1.0,Very Good,G,SI1,61.0,56.7,5522,6.44,6.47,3.94
445,0.66,Very Good,G,IF,60.5,59.0,3051,5.69,5.74,3.46
446,0.2,Premium,F,VS2,62.6,59.0,367,3.73,3.71,2.33
447,0.54,Ideal,F,VS2,61.4,57.0,1786,5.25,5.2,3.21
448,0.32,Ideal,H,VVS1,62.7,55.0,692,4.37,4.4,2.75
449,0.31,Ideal,E,VS2,61.8,54.0,872,4.37,4.34,2.69
450,0.31,Ideal,I,SI1,60.9,57.0,414,4.36,4.41,2.67
451,0.41,Ideal,E,VS2,62.4,54.0,935,4.76,4.79,2.98
452,0.71,Fair,J,SI2,66.1,58.0,1362,5.53,5.43,3.62
453,1.16,Ideal,G,SI2,61.6,55.0,5695,6.74,6.77,4.16
454,0.29,Premium,G,VVS1,62.0,58.0,669,4.23,4.19,2.61
455,1.13,Premium,H,SI1,60.1,60.0,5050,6.77,6.73,4.06
456,1.0,Premium,F,VS2,62.9,59.0,6296,6.47,6.4,4.02
457,0.7,Ideal,E,VS2,62.0,57.0,3093,5.68,5.71,3.53
458,1.01,Very Good,E,SI1,62.9,59.0,4766,6.3,6.38,3.99
459,0.34,Premium,G,VS2,61.3,58.0,596,4.51,4.53,2.77
460,0.35,Premium,H,VVS1,61.2,60.0,798,4.51,4.54,2.77
461,0.7,Ideal,H,VVS2,62.5,56.0,2644,5.7,5.63,3.54
462,0.65,Very Good,I,VVS1,62.9,58.0,2085,5.51,5.53,3.47
463,1.5,Very Good,F,SI2,58.5,55.0,9236,7.51,7.56,4.41
464,0.52,Ideal,D,VS2,61.7,56.0,1919,5.18,5.16,3.19
465,0.9,Premium,E,SI1,62.7,62.0,4092,6.22,6.1,3.85
466,0.25,Good,F,VVS1,59.1,60.0,490,4.1,4.12,2.43
467,0.43,Ideal,E,VS2,62.0,57.0,1048,4.85,4.82,3.0
468,1.01,Good,G,VS2,63.9,54.0,5599,6.31,6.37,4.05
469,1.22,Very Good,E,SI2,63.3,56.0,5739,6.78,6.75,4.28
470,0.34,Ideal,F,VS1,61.9,55.0,760,4.49,4.52,2.79
471,0.9,Fair,D,SI1,64.5,61.0,3689,6.05,6.01,3.89
472,1.08,Premium,F,SI2,59.9,58.0,3931,6.75,6.66,4.01
473,1.01,Very Good,G,SI2,63.2,58.0,3275,6.42,6.35,4.04
474,0.56,Fair,E,VVS2,57.3,60.0,2426,5.5,5.57,3.17
475,0.31,Premium,H,VS1,61.8,61.0,698,4.36,4.32,2.68
476,0.24,Ideal,J,VVS2,62.8,57.0,432,3.96,3.94,2.48
477,0.4,Good,D,SI2,63.9,53.0,622,4.68,4.71,3.0
478,0.68,Good,G,VVS1,61.9,55.0,3225,5.63,5.68,3.5
479,1.03,Very Good,J,VS1,63.4,58.0,4292,6.36,6.42,4.05
480,0.52,Very Good,D,SI2,61.7,56.0,1289,5.14,5.17,3.18
481,0.33,Premium,H,VVS2,62.4,60.0,854,4.42,4.39,2.75
482,0.6,Ideal,F,VVS2,61.5,57.0,3196,5.42,5.45,3.34
483,0.32,Ideal,G,SI1,62.5,55.0,477,4.35,4.38,2.73
484,0.57,Ideal,E,VS2,61.5,57.0,2491,5.35,5.32,3.28
485,1.09,Ideal,F,SI1,62.5,57.0,5527,6.59,6.54,4.1
486,0.3,Ideal,F,VVS2,61.4,56.0,694,4.32,4.35,2.66
487,0.35,Ideal,F,VS2,62.1,56.0,906,4.57,4.54,2.83
488,0.31,Ideal,I,IF,60.9,57.0,635,4.37,4.4,2.67
489,0.74,Ideal,G,SI1,61.3,55.0,2852,5.85,5.86,3.59
490,1.2,Very Good,F,VS2,62.6,56.0,8334,6.73,6.78,4.23
491,0.58,Ideal,F,VS2,62.4,57.0,1798,5.31,5.33,3.32
492,0.31,Premium,D,VS2,61.7,58.0,816,4.37,4.32,2.68
493,0.9,Very Good,H,VS2,62.1,60.0,4064,6.11,6.2,3.82
494,1.14,Premium,I,VS1,62.3,59.0,5291,6.69,6.64,4.15
495,1.2,Ideal,G,VVS1,61.2,56.0,9570,6.89,6.86,4.21
496,1.01,Good,E,VS2,63.4,60.0,6666,6.31,6.37,4.02
497,0.72,Premium,E,VS2,61.1,59.0,2903,5.8,5.75,3.53
498,1.07,Ideal,D,SI1,61.8,55.0,5767,6.54,6.59,4.06
499,0.7,Fair,E,SI2,64.4,58.0,1998,5.58,5.51,3.57
500,0.3,Premium,H,VVS2,62.9,57.0,776,4.31,4.28,2.7
501,0.32,Ideal,D,VS2,61.9,55.0,972,4.43,4.39,2.73
502,0.5,Very Good,D,SI1,61.9,62.0,1354,5.03,5.09,3.13
503,1.5,Very Good,E,SI2,63.1,57.0,8820,7.32,7.27,4.6
504,1.01,Very Good,D,SI2,62.9,59.0,4064,6.29,6.37,3.98
505,1.04,Ideal,F,SI1,61.4,56.0,5663,6.52,6.58,4.02
506,1.52,Fair,F,SI2,56.3,64.0,8938,7.68,7.62,4.31
507,0.46,Premium,E,VS1,62.0,58.0,1294,4.95,4.98,3.08
508,0.56,Ideal,J,VS2,61.9,57.0,1280,5.29,5.31,3.28
509,0.54,Ideal,E,VS2,61.4,57.0,1754,5.21,5.25,3.21
510,0.54,Ideal,D,VS1,62.1,57.0,2004,5.19,5.22,3.23
511,1.55,Very Good,H,SI1,63.2,57.0,7066,7.35,7.31,4.64
512,1.01,Ideal,F,SI2,61.5,56.0,4458,6.42,6.49,3.97
513,0.88,Good,I,SI1,60.2,64.0,2581,6.22,6.18,3.73
514,0.45,Fair,E,VS2,66.9,60.0,980,4.78,4.71,3.18
515,0.33,Premium,G,SI2,62.6,58.0,434,4.4,4.42,2.76
516,1.21,Premium,H,SI2,61.1,60.0,5082,6.91,6.86,4.21
517,0.84,Premium,F,VVS2,60.4,62.0,4243,6.15,6.1,3.7
518,1.0,Premium,G,VS1,60.9,60.0,6000,6.51,6.41,3.91
519,1.53,Ideal,I,VS2,61.5,56.0,11434,7.39,7.44,4.55
520,0.7,Ideal,F,SI1,61.2,56.0,2161,5.72,5.78,3.52
521,1.01,Very Good,F,SI1,63.5,59.0,4846,6.39,6.3,4.03
522,0.51,Ideal,G,VS1,61.9,56.0,1781,5.14,5.1,3.17
523,0.39,Ideal,E,VS1,62.2,53.3,1004,4.68,4.7,2.92
524,0.72,Ideal,I,VS2,61.4,56.0,3391,5.77,5.83,3.56
525,1.03,Very Good,E,SI2,61.7,54.9,5393,6.46,6.52,4.01
526,0.34,Premium,H,SI1,60.2,58.0,477,4.48,4.52,2.71
527,0.71,Very Good,G,VS2,63.1,54.0,2574,5.64,5.7,3.58
528,0.54,Good,D,SI1,57.9,60.0,1767,5.36,5.39,3.11
529,1.29,Very Good,I,VS2,62.8,58.0,6166,6.89,6.93,4.34
530,0.71,Ideal,F,SI1,62.9,57.0,2381,5.71,5.65,3.57
531,0.31,Premium,H,VVS1,62.1,58.0,907,4.36,4.33,2.7
532,0.3,Very Good,G,IF,62.6,56.0,863,4.27,4.29,2.68
533,1.51,Premium,E,VS2,62.2,59.0,14844,7.4,7.36,4.59
534,0.33,Premium,H,VS1,62.4,60.0,540,4.39,4.42,2.75
535,0.96,Very Good,D,SI2,60.2,63.0,3419,6.36,6.3,3.81
536,0.3,Fair,F,SI1,64.6,56.0,599,4.27,4.25,2.75
537,0.3,Ideal,G,VVS2,61.5,56.0,684,4.31,4.34,2.66
538,1.0,Premium,H,VS2,61.3,61.0,5096,6.44,6.38,3.93
539,1.22,Ideal,G,VS1,61.3,56.0,8313,6.93,6.88,4.23
540,1.05,Very Good,E,VS2,61.6,58.0,6803,6.48,6.53,4.01
541,1.01,Good,G,VS2,63.6,60.0,5701,6.35,6.3,4.02
542,0.34,Ideal,E,VVS2,62.4,55.0,944,4.47,4.51,2.79
543,1.14,Premium,D,SI2,62.6,58.0,4520,6.64,6.58,4.14
544,0.34,Very Good,H,VS2,63.1,56.0,689,4.46,4.41,2.8
545,0.33,Ideal,F,VS2,61.6,55.0,666,4.45,4.48,2.75
546,1.02,Very Good,H,SI2,63.5,60.0,3998,6.33,6.24,3.99
547,2.01,Very Good,I,VS1,59.8,63.0,17068,8.14,8.11,4.86
548,0.32,Ideal,G,VVS1,62.4,56.0,842,4.36,4.39,2.73
549,1.22,Ideal,H,SI2,61.7,56.0,5807,6.91,6.83,4.24
550,0.7,Very Good,E,VS1,62.2,57.0,3063,5.63,5.68,3.52
551,1.07,Very Good,G,SI1,63.1,59.0,4949,6.49,6.45,4.08
552,0.41,Very Good,J,VVS1,60.1,58.0,775,4.79,4.83,2.89
553,0.32,Premium,G,VS2,62.8,58.0,720,4.35,4.31,2.72
554,0.52,Ideal,E,SI1,60.1,59.0,1389,5.18,5.23,3.13
555,0.51,Ideal,E,SI1,62.2,57.0,1438,5.08,5.12,3.17
556,1.0,Very Good,H,VS2,64.7,56.0,5883,6.23,6.29,4.05
557,0.54,Ideal,G,VS2,62.0,54.0,1580,5.22,5.27,3.25
558,0.71,Very Good,G,VS1,63.5,56.0,2368,5.67,5.63,3.59
559,0.32,Ideal,E,IF,61.9,56.0,1170,4.42,4.4,2.73
560,0.53,Good,G,VS1,63.8,56.0,1591,5.17,5.11,3.28
561,0.52,Very Good,H,VS2,61.4,55.0,1389,5.19,5.24,3.2
562,0.96,Very Good,F,SI2,60.9,57.0,4142,6.38,6.42,3.9
563,0.35,Premium,E,SI2,61.0,58.0,630,4.56,4.52,2.77
564,1.11,Ideal,G,VVS2,61.8,56.0,9734,6.66,6.69,4.12
565,2.0,Premium,D,SI2,60.8,60.0,16484,8.15,8.1,4.94
566,0.91,Good,J,I1,63.1,57.0,1945,6.06,6.12,3.84
567,0.7,Ideal,H,SI1,60.5,57.0,2548,5.81,5.79,3.51
568,0.34,Good,D,SI1,63.1,57.0,626,4.44,4.46,2.81
569,1.01,Very Good,F,VS1,62.8,58.0,6999,6.32,6.39,3.99
570,0.64,Ideal,E,SI1,62.7,57.0,1859,5.54,5.47,3.45
571,1.5,Premium,H,SI2,62.1,59.0,7500,7.28,7.24,4.51
572,0.72,Very Good,F,VVS2,59.2,63.0,3952,5.77,5.86,3.44
573,0.57,Ideal,F,SI2,62.2,53.0,1308,5.34,5.4,3.34
574,1.71,Premium,E,SI1,62.2,58.0,14319,7.67,7.61,4.75
575,1.28,Very Good,H,SI2,60.4,61.0,6766,7.08,7.03,4.26
576,0.32,Ideal,F,IF,61.6,56.0,929,4.43,4.47,2.74
577,0.75,Premium,J,SI2,62.9,56.0,1588,5.76,5.72,3.61
578,2.17,Premium,J,SI2,62.3,58.0,13556,8.31,8.26,5.16
579,1.18,Premium,I,SI2,61.7,58.0,4639,6.79,6.75,4.18
580,0.7,Ideal,G,VS1,60.6,57.0,3384,5.73,5.79,3.5
581,0.3,Ideal,E,VVS2,61.3,57.0,949,4.3,4.32,2.64
582,0.47,Very Good,D,VS1,59.5,61.0,1422,5.06,5.03,3.02
583,0.3,Premium,G,VS2,59.3,59.0,630,4.42,4.38,2.61
584,1.01,Very Good,H,SI2,63.5,55.0,3032,6.32,6.27,4.0
585,0.38,Ideal,G,SI2,62.0,55.0,532,4.66,4.69,2.9
586,0.31,Premium,I,SI1,61.3,58.0,523,4.37,4.34,2.67
587,0.36,Ideal,F,IF,61.4,56.0,1063,4.57,4.61,2.82
588,0.9,Premium,I,VS1,62.9,60.0,3484,6.09,6.05,3.82
589,0.54,Ideal,E,VS2,61.6,59.0,1695,5.21,5.24,3.22
590,1.14,Very Good,F,VVS2,63.3,56.0,8912,6.56,6.71,4.2
591,1.21,Premium,J,VS1,61.0,60.0,4675,6.88,6.83,4.18
592,0.7,Very Good,E,SI1,62.3,58.0,2476,5.6,5.67,3.51
593,0.3,Good,H,SI1,63.7,56.0,421,4.2,4.22,2.68
594,0.71,Very Good,H,VVS2,61.8,56.0,2960,5.7,5.73,3.53
595,0.39,Very Good,F,SI1,61.3,62.0,670,4.68,4.71,2.88
596,0.57,Ideal,D,VS1,61.1,57.0,2043,5.33,5.37,3.27
597,0.39,Ideal,E,VS2,60.8,57.0,875,4.73,4.75,2.88
598,1.01,Very Good,E,SI1,61.1,57.0,5339,6.43,6.46,3.94
599,0.41,Ideal,G,VS2,62.2,57.0,1061,4.74,4.71,2.94
600,0.51,Good,G,SI2,63.6,54.0,1029,5.05,5.08,3.22
601,1.0,Good,F,SI2,59.8,65.0,3858,6.58,6.43,3.9
602,0.52,Ideal,G,VVS2,60.9,56.0,1858,5.22,5.26,3.19
603,0.4,Ideal,F,SI2,61.6,55.0,619,4.73,4.75,2.92
604,0.51,Ideal,E,VS2,61.5,57.0,1656,5.09,5.12,3.14
605,0.41,Ideal,H,VS1,61.1,56.0,1269,4.83,4.86,2.96
606,0.53,Premium,D,VS2,61.5,58.0,1857,5.2,5.24,3.21
607,1.7,Ideal,H,I1,62.6,54.0,7197,7.63,7.58,4.77
608,2.15,Very Good,J,SI1,62.4,60.0,13622,8.18,8.24,5.12
609,0.54,Ideal,G,VVS2,61.8,56.0,2090,5.25,5.23,3.24
610,1.2,Very Good,G,SI2,63.1,57.0,5609,6.68,6.79,4.25
611,1.57,Premium,G,SI1,59.5,58.0,10914,7.56,7.61,4.51
612,0.61,Ideal,D,SI1,61.6,55.0,1904,5.49,5.51,3.39
613,0.32,Ideal,E,VVS2,62.3,56.0,1080,4.4,4.37,2.73
614,0.9,Premium,G,SI1,60.6,61.0,3774,6.21,6.16,3.75
615,1.09,Premium,G,VS2,60.9,56.0,6504,6.7,6.67,4.07
616,0.53,Premium,D,SI1,60.0,58.0,1631,5.24,5.29,3.16
617,0.3,Ideal,D,SI1,61.3,57.0,670,4.34,4.37,2.67
618,0.32,Ideal,F,VVS2,62.0,55.0,1008,4.41,4.39,2.73
619,1.18,Ideal,I,SI1,62.2,56.0,5088,6.85,6.75,4.23
620,0.63,Ideal,F,VVS2,61.9,57.0,2835,5.47,5.51,3.4
621,2.04,Ideal,J,SI1,59.1,59.0,12554,8.29,8.24,4.88
622,0.3,Premium,D,SI1,61.7,59.0,552,4.28,4.31,2.65
623,1.1,Ideal,H,VS2,62.6,57.0,4048,6.61,6.56,4.12
624,0.52,Very Good,E,VS2,60.3,60.0,1689,5.17,5.21,3.13
625,1.24,Ideal,G,VS1,61.5,56.0,8830,6.92,6.97,4.27
626,0.58,Very Good,D,SI2,62.9,56.0,1438,5.31,5.35,3.35
627,0.7,Good,I,SI1,61.6,63.0,1763,5.59,5.68,3.47
628,0.7,Fair,G,SI1,66.0,53.0,1949,5.53,5.47,3.63
629,1.08,Premium,F,SI1,61.0,59.0,5487,6.67,6.57,4.04
630,0.31,Premium,D,VVS2,61.7,58.0,988,4.39,4.33,2.69
631,0.31,Premium,G,VS1,58.2,61.0,749,4.45,4.42,2.58
632,0.36,Ideal,I,VS1,60.5,57.0,729,4.59,4.56,2.77
633,1.02,Premium,J,SI1,61.2,57.0,3496,6.58,6.43,3.98
634,0.73,Premium,H,VS1,61.7,58.0,2468,5.75,5.72,3.54
635,0.26,Ideal,G,SI1,62.0,54.0,394,4.08,4.11,2.54
636,0.72,Premium,H,SI1,62.2,57.0,2311,5.75,5.72,3.57
637,2.02,Ideal,I,SI2,61.7,57.0,13109,8.05,8.12,4.99
638,0.26,Ideal,H,VS1,62.3,54.0,482,4.07,4.11,2.55
639,0.5,Premium,E,VS2,61.3,59.0,1746,5.1,5.05,3.11
640,0.3,Ideal,D,VVS2,62.2,55.0,814,4.32,4.33,2.69
641,1.53,Ideal,I,VS2,62.1,55.0,9116,7.43,7.35,4.59
642,0.34,Ideal,E,VS2,62.6,55.0,956,4.45,4.43,2.78
643,1.0,Very Good,G,VS2,61.2,56.0,5939,6.47,6.38,3.93
644,0.44,Ideal,G,VS2,62.0,55.0,869,4.89,4.91,3.04
645,0.59,Ideal,D,SI1,61.8,56.0,1912,5.4,5.37,3.33
646,0.7,Ideal,J,VS1,61.4,55.0,2107,5.72,5.75,3.53
647,1.51,Very Good,E,I1,62.0,58.0,6139,7.31,7.37,4.55
648,2.01,Ideal,I,SI1,61.9,56.0,14558,8.16,8.08,5.03
649,0.29,Very Good,G,VVS1,61.5,57.0,607,4.24,4.27,2.62
650,0.42,Good,G,VVS1,63.6,55.0,1235,4.78,4.75,3.03
651,1.07,Premium,H,SI2,60.0,59.0,3775,6.6,6.56,3.95
652,0.54,Ideal,H,VVS2,61.6,56.0,1639,5.24,5.27,3.24
653,1.51,Very Good,G,VS1,62.9,58.0,13378,7.32,7.41,4.63
654,0.3,Ideal,E,VS2,62.0,55.0,658,4.27,4.31,2.66
655,0.3,Ideal,H,VVS2,62.6,55.0,605,4.25,4.28,2.67
656,1.15,Very Good,I,SI2,62.0,58.0,4405,6.69,6.73,4.16
657,0.4,Ideal,E,VVS1,61.7,57.0,1333,4.7,4.74,2.91
658,1.55,Ideal,F,SI1,62.1,54.0,12373,7.42,7.45,4.61
659,0.36,Very Good,H,VS1,60.8,59.0,631,4.59,4.62,2.8
660,0.38,Ideal,D,VS1,62.3,54.0,983,4.64,4.7,2.9
661,0.53,Ideal,G,VS1,61.2,55.0,1754,5.23,5.26,3.21
662,1.0,Good,E,VS1,60.1,63.0,7556,6.42,6.45,3.87
663,1.01,Premium,G,VVS2,61.7,59.0,7466,6.44,6.37,3.95
664,0.7,Very Good,E,VS2,62.9,57.0,2793,5.66,5.69,3.57
665,0.71,Ideal,J,VS1,61.9,55.0,2034,5.75,5.69,3.54
666,0.71,Premium,G,VS2,63.0,54.0,2443,5.69,5.64,3.57
667,1.0,Premium,H,SI2,61.3,58.0,3920,6.45,6.41,3.94
668,0.41,Very Good,D,VS2,63.8,56.0,871,4.69,4.74,3.01
669,0.71,Premium,D,SI1,59.7,59.0,2913,5.8,5.82,3.47
670,0.3,Ideal,I,VVS1,61.3,57.0,709,4.34,4.31,2.65
671,0.71,Ideal,G,VS2,62.9,56.0,2443,5.73,5.68,3.59
672,1.76,Very Good,G,VVS2,61.1,59.0,17888,7.81,7.9,4.8
673,0.59,Ideal,H,VS2,62.2,59.0,1648,5.38,5.34,3.33
674,0.56,Ideal,F,SI2,61.4,57.0,1279,5.3,5.33,3.26
675,1.0,Very Good,F,VS2,63.2,56.0,6701,6.32,6.37,4.01
676,0.73,Premium,F,SI1,59.3,61.0,2346,5.85,5.82,3.46
677,0.35,Premium,D,SI1,60.9,58.0,827,4.55,4.52,2.76
678,0.91,Ideal,J,VS1,60.7,57.0,3267,6.23,6.26,3.79
679,1.5,Ideal,F,VVS2,63.1,57.0,18159,7.32,7.23,4.59
680,1.01,Premium,E,SI2,60.6,58.0,4118,6.53,6.47,3.94
681,0.91,Fair,H,VVS1,56.5,67.0,4115,6.38,6.4,3.61
682,0.53,Very Good,E,IF,59.8,60.0,2542,5.28,5.35,3.18
683,1.16,Premium,G,SI2,62.0,59.0,4320,6.74,6.62,4.14
684,0.41,Very Good,G,VVS1,60.3,60.0,1151,4.74,4.78,2.87
685,1.07,Premium,J,SI2,62.4,58.0,4105,6.54,6.47,4.06
686,1.2,Premium,J,VS2,62.6,57.0,5053,6.8,6.72,4.23
687,0.73,Ideal,I,SI1,62.0,56.0,2234,5.8,5.75,3.58
688,1.21,Ideal,I,SI1,60.6,55.0,5556,6.92,6.87,4.18
689,1.5,Good,E,SI1,58.5,59.0,11554,7.45,7.49,4.37
690,0.3,Premium,H,VS1,62.3,58.0,526,4.26,4.28,2.66
691,0.53,Ideal,F,IF,62.4,55.0,2447,5.2,5.19,3.24
692,0.72,Ideal,F,SI1,62.1,55.0,2440,5.73,5.8,3.58
693,0.27,Ideal,H,VS1,62.3,56.0,464,4.15,4.17,2.59
694,0.9,Good,E,SI2,63.4,60.0,3401,6.02,6.07,3.83
695,1.01,Ideal,H,SI2,60.1,60.0,4131,6.54,6.5,3.92
696,1.16,Premium,G,VVS2,60.0,59.0,9146,6.89,6.82,4.11
697,0.51,Good,J,VS2,63.1,56.0,984,5.1,5.13,3.23
698,1.04,Very Good,F,VS1,61.6,60.0,8090,6.49,6.54,4.01
699,1.2,Very Good,H,VS1,63.1,57.0,5853,6.69,6.65,4.2
700,0.7,Very Good,G,SI2,59.0,62.0,2872,5.79,5.81,3.42
701,0.31,Ideal,D,SI1,62.6,56.0,732,4.36,4.33,2.72
702,0.43,Very Good,D,VS2,59.1,58.0,931,4.92,4.96,2.92
703,1.06,Ideal,F,VS2,61.0,57.0,7075,6.57,6.6,4.02
704,1.0,Very Good,F,SI2,59.9,61.0,4255,6.42,6.46,3.86
705,1.06,Premium,J,SI2,61.3,60.0,3672,6.52,6.59,4.02
706,0.35,Ideal,G,SI1,60.6,56.0,555,4.56,4.58,2.77
